CO_IES;NO_IES;SGL_IES;CO_MANTENEDORA;CO_CATEGORIA_ADMINISTRATIVA;DS_CATEGORIA_ADMINISTRATIVA;CO_ORGANIZACAO_ACADEMICA;DS_ORGANIZACAO_ACADEMICA;CO_MUNICIPIO_IES;NO_MUNICIPIO_IES;CO_UF_IES;SGL_UF_IES;NO_REGIAO_IES;IN_CAPITAL_IES;QT_TEC_TOTAL;QT_TEC_FUND_INCOMP_FEM;QT_TEC_FUND_INCOMP_MASC;QT_TEC_FUND_COMP_FEM;QT_TEC_FUND_COMP_MASC;QT_TEC_MEDIO_FEM;QT_TEC_MEDIO_MASC;QT_TEC_SUPERIOR_FEM;QT_TEC_SUPERIOR_MASC;QT_TEC_ESPECIALIZACAO_FEM;QT_TEC_ESPECIALIZACAO_MASC;QT_TEC_MESTRADO_FEM;QT_TEC_MESTRADO_MASC;QT_TEC_DOUTORADO_FEM;QT_TEC_DOUTORADO_MASC;IN_ACESSO_PORTAL_CAPES;IN_ACESSO_OUTRAS_BASES;IN_REFERENTE;VL_RECEITA_PROPRIA;VL_TRANSFERENCIA;VL_OUTRA_RECEITA;VL_DES_PESSOAL_REM_DOCENTE;VL_DES_PESSOAL_REM_TECNICO;VL_DES_PESSOAL_ENCARGO;VL_DES_CUSTEIO;VL_DES_INVESTIMENTO;VL_DES_PESQUISA;VL_DES_OUTRAS
1252;FACULDADE PROMOVE DE MINAS GERAIS;PROMOVE;1509;5;Privada sem fins lucrativos;3;Faculdade;3106200;BELO HORIZONTE;31;MG;Sudeste;1;105;11;10;1;0;21;12;20;10;6;2;3;6;1;2;0;0;1;287836410;0;492143.2;43252169.6;37730616;11043107.2;81235579.6;2314934.6;5144299.2;69899573.8
828;FACULDADE DE SÃO LOURENÇO;FASAMA;715;4;Privada com fins lucrativos;3;Faculdade;3163706;SAO LOURENCO;31;MG;Sudeste;0;54;0;1;2;4;10;8;6;4;8;5;3;3;0;0;1;1;2;8997713;0;127056.8;1401756;419474.4;942460.6;886119.8;343937.6;0;274593.8
1399;FACULDADE UNISSA DE SARANDI;;926;5;Privada sem fins lucrativos;3;Faculdade;4126256;SARANDI;41;PR;Sul;0;17;4;4;2;0;3;0;1;0;2;1;0;0;0;0;0;0;1;1505767.2;0;0;481845.6;180692;120461.4;225865;90346;105403.8;45173
1939;INSTITUTO DE ENSINO SUPERIOR DE LONDRINA - INESUL;INESUL;1275;4;Privada com fins lucrativos;3;Faculdade;4113700;LONDRINA;41;PR;Sul;0;55;4;6;1;2;17;12;6;3;2;2;0;0;0;0;1;1;1;2336075.2;85266.8;9026.8;503840.2;649542.8;440016.2;58462.2;27698.4;356631.8;1297716.2
549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;381;1;Pública Federal;1;Universidade;1200401;RIO BRANCO;12;AC;Norte;1;639;6;85;7;27;32;98;103;107;67;85;12;8;0;2;1;1;2;904346.2;203524248.8;651948.8;59175347.2;39450231.4;27702422.2;42706201.2;22543252.4;0;0
14157;Faculdade de Educação e Estudos Sociais de Uberlândia;FUNEES Uberlândia;221;5;Privada sem fins lucrativos;3;Faculdade;3170206;UBERLANDIA;31;MG;Sudeste;0;15;2;0;1;0;2;1;3;1;3;0;2;0;0;0;0;1;2;1888750.4;0;2573993.8;627284.2;497148.4;337768.4;2631230.4;0;0;0
2351;FACULDADE ESPÍRITO SANTENSE DE CIÊNCIAS JURÍDICAS;PIO XII - DIR;829;5;Privada sem fins lucrativos;3;Faculdade;3201308;CARIACICA;32;ES;Sudeste;0;31;4;1;3;3;8;6;2;0;4;0;0;0;0;0;0;1;1;4507815.8;0;173954;890717.2;288861.4;1025192.2;470134.6;606010.8;63477.6;700813
420;UNIVERSIDADE DE MARÍLIA;UNIMAR;292;4;Privada com fins lucrativos;1;Universidade;3529005;MARILIA;35;SP;Sudeste;0;378;6;28;31;76;43;73;37;25;21;26;3;5;2;2;1;1;1;75507529.8;0;4168585;16399948;7945009.2;12635811.8;32561646.8;1118781.6;2853215.8;7239698.6
1715;FACULDADE DO SUL DA BAHIA;FASB;1132;5;Privada sem fins lucrativos;3;Faculdade;2931350;TEIXEIRA DE FREITAS;29;BA;Nordeste;0;77;2;3;16;10;20;11;5;5;4;1;0;0;0;0;0;1;1;13038281.8;0;1073312.6;3807882;947328;1714882;2055729.6;0;44921.2;5229244.6
4652;FACULDADE ANHANGÜERA DE SÃO JOSÉ;;2600;4;Privada com fins lucrativos;3;Faculdade;3549904;SAO JOSE DOS CAMPOS;35;SP;Sudeste;0;65;0;1;0;0;28;10;19;6;0;0;1;0;0;0;0;1;1;1352863839.6;0;421587833.4;294409030;174557870.8;253744653.6;756524315;167436759.6;20572659.2;149045852.2
1587;FACULDADES INTEGRADAS DE TANGARÁ DA SERRA;FITS;15801;4;Privada com fins lucrativos;3;Faculdade;5107958;TANGARA DA SERRA;51;MT;Centro-Oeste;0;64;0;0;3;5;28;13;6;4;4;1;0;0;0;0;1;1;1;166287486;0;7662222;26314363;3371943;21722536;14444851;10605338;0;11094299
4729;FACULDADE CENECISTA DE RIO BONITO;FACERB;407;5;Privada sem fins lucrativos;3;Faculdade;3304300;RIO BONITO;33;RJ;Sudeste;0;8;0;0;0;0;3;0;3;1;0;1;0;0;0;0;1;0;1;426416559.2;4128273.4;7187317;123015810.4;65752572.4;37095013.6;67197073.2;43407626.6;229125.4;503299
810;CENTRO TÉCNICO-EDUCACIONAL SUPERIOR DO OESTE PARANAENSE;CTESOP;558;4;Privada com fins lucrativos;3;Faculdade;4102000;ASSIS CHATEAUBRIAND;41;PR;Sul;0;10;0;0;0;0;0;0;1;0;5;4;0;0;0;0;1;0;1;2492313.4;0;0;1023158;314303.2;492451.6;405368.6;0;0;13393.4
13845;Escola DIEESE de Ciências do Trabalho;DIEESE;12420;5;Privada sem fins lucrativos;3;Faculdade;3550308;SAO PAULO;35;SP;Sudeste;1;16;0;0;0;0;1;2;6;3;3;0;0;0;1;0;1;0;1;339250;1842908.4;30750602.8;385293.2;264724.6;329739.4;247015.2;54402.2;151055.6;31444341.6
1623;FACULDADE DE CIÊNCIAS AGRÁRIAS DE ANDRADINA;FCAA;82;5;Privada sem fins lucrativos;3;Faculdade;3502101;ANDRADINA;35;SP;Sudeste;0;5;0;0;0;0;1;1;2;0;1;0;0;0;0;0;0;0;2;3092049.6;0;90788;1057136.6;13106.2;101489.4;20081.6;0;0;901554.6
17516;Faculdade de Tecnologia do SENAI Horácio Augusto da Silveira;;796;5;Privada sem fins lucrativos;3;Faculdade;3550308;SAO PAULO;35;SP;Sudeste;1;7;0;0;0;0;1;0;3;0;1;0;1;0;1;0;0;0;2;306307.4;117505.2;0;106705.6;91430.2;170396.8;55280;0;0;0
1417;FACULDADE CENECISTA DE CAMPO LARGO;FACECLA;407;5;Privada sem fins lucrativos;3;Faculdade;4104204;CAMPO LARGO;41;PR;Sul;0;19;2;2;5;1;2;0;4;0;1;0;2;0;0;0;0;0;1;426416559.2;4128273.4;7187317;123015810.4;65752572.4;37095013.6;67197073.2;43407626.6;229125.4;503299
3194;FACULDADE DE MINAS BH;FAMINAS-BH;2025;4;Privada com fins lucrativos;3;Faculdade;3106200;BELO HORIZONTE;31;MG;Sudeste;1;113;24;17;2;3;36;16;10;2;2;1;0;0;0;0;1;0;2;34621059.8;0;3996341.8;4862425;2174808.2;14044733.8;3911112.6;5163077.8;292423.8;1908722.4
3456;FACULDADE POLITÉCNICA DE CAMPINAS;POLICAMP;2192;5;Privada sem fins lucrativos;3;Faculdade;3509502;CAMPINAS;35;SP;Sudeste;0;47;4;0;3;1;9;5;9;6;3;2;0;4;1;0;1;1;1;11847300.8;0;0;3791136.2;1421676.2;947784;1777095.2;710838;829311;355419
1565;FACULDADE UNIME DE CIÊNCIAS JURÍDICAS;FCJ;1029;4;Privada com fins lucrativos;3;Faculdade;2919207;LAURO DE FREITAS;29;BA;Nordeste;0;255;5;6;8;19;58;66;56;27;4;4;1;1;0;0;0;1;1;106332763;0;30011958;20698272;3345108;15320572;10851379;5376649;0;14437009
452;CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS;CEULM/ULBRA;314;5;Privada sem fins lucrativos;2;Centro Universitário;1302603;MANAUS;13;AM;Norte;1;62;3;4;0;10;21;11;6;4;2;1;0;0;0;0;1;1;1;499508810.6;0;17931690.4;167009992.4;53817089;27132146;120096387.2;514781.4;82213;53695237
1253;FACULDADE METODISTA GRANBERY;FMG;838;5;Privada sem fins lucrativos;3;Faculdade;3136702;JUIZ DE FORA;31;MG;Sudeste;0;62;1;0;0;2;11;9;19;9;7;2;1;0;0;1;0;1;1;15792340;50000;3545730;4965523;3148666;3513213;5278425;4672794;2631;0
2160;FACULDADE SANT'ANA;IESSA;1420;5;Privada sem fins lucrativos;3;Faculdade;4119905;PONTA GROSSA;41;PR;Sul;0;59;0;0;8;5;8;8;0;0;10;12;4;2;2;0;0;0;1;5693634;0;0;1182750;428120;268900;0;200000;50000;0
2355;FACULDADE ANHANGUERA DE MATÃO;;2600;4;Privada com fins lucrativos;3;Faculdade;3529302;MATAO;35;SP;Sudeste;0;29;0;1;1;0;9;4;10;4;0;0;0;0;0;0;0;1;1;1352863839.6;0;421587833.4;294409030;174557870.8;253744653.6;756524315;167436759.6;20572659.2;149045852.2
2077;FACULDADE ANGLO-AMERICANO;FAA;924;5;Privada sem fins lucrativos;3;Faculdade;4108304;FOZ DO IGUACU;41;PR;Sul;0;22;1;1;5;1;3;1;8;1;1;0;0;0;0;0;1;1;2;3639335;0;223880.2;1409332;603999.2;1114172.2;1126926.4;103342.8;54000.2;358566.2
4693;FACULDADE DE TECNOLOGIA DE NOVA ANDRADINA;;2987;5;Privada sem fins lucrativos;3;Faculdade;5006200;NOVA ANDRADINA;50;MS;Centro-Oeste;0;6;0;1;0;0;2;1;0;0;1;0;1;0;0;0;1;0;1;274623.2;0;0;72341.2;33526.6;21419.2;10397;18981.6;10120;18755.8
2469;INSTITUTO MACAPAENSE DE ENSINO SUPERIOR;IMMES;1612;4;Privada com fins lucrativos;3;Faculdade;1600303;MACAPA;16;AP;Norte;1;25;0;0;0;0;11;7;3;1;3;0;0;0;0;0;1;1;1;4197529.2;0;0;1342540.2;251039.6;238065.6;123005.4;856158.4;209876.4;322007
631;CENTRO DE ENSINO SUPERIOR CENECISTA DE FARROUPILHA;CESF;407;5;Privada sem fins lucrativos;3;Faculdade;4307906;FARROUPILHA;43;RS;Sul;0;20;2;1;0;0;3;0;3;2;7;1;0;1;0;0;1;0;1;426416559.2;4128273.4;7187317;123015810.4;65752572.4;37095013.6;67197073.2;43407626.6;229125.4;503299
1910;FACULDADE MAURÍCIO DE NASSAU DE LAURO FREITAS;FABAC;1258;4;Privada com fins lucrativos;3;Faculdade;2919207;LAURO DE FREITAS;29;BA;Nordeste;0;79;0;2;3;3;34;23;7;1;2;0;2;2;0;0;1;1;2;9355000;0;225000;993000;904000;1459000;2756000;0;0;507000
1387;FACULDADE OCTÓGONO;FOCO;919;4;Privada com fins lucrativos;3;Faculdade;3547809;SANTO ANDRE;35;SP;Sudeste;0;25;0;0;0;0;6;4;2;1;3;0;2;4;1;2;1;1;2;152787;250000;0;111121;91480.4;32107.8;45836.2;15278.8;76393.6;10695
4442;ESCOLA SUPERIOR PAULISTA DE ADMINISTRAÇÃO - ESPA;ESPA;2810;4;Privada com fins lucrativos;3;Faculdade;3518800;GUARULHOS;35;SP;Sudeste;0;28;2;0;3;3;9;2;5;2;1;0;0;1;0;0;0;0;1;4218527.8;0;0;1349928.8;506223.4;337482.2;632779.2;253111.6;295297;126555.8
2248;FACULDADE SERGIPANA;FASER;2415;5;Privada sem fins lucrativos;3;Faculdade;2800308;ARACAJU;28;SE;Nordeste;1;22;0;0;0;0;6;8;4;4;0;0;0;0;0;0;0;0;1;1575079296.6;0;244941228.4;264253187.2;159038046;237590144.8;609116451.8;52505479;0;0
2478;FACULDADE DE INTEGRAÇÃO DO ENSINO SUPERIOR DO CONE SUL;FISUL;1619;4;Privada com fins lucrativos;3;Faculdade;4308607;GARIBALDI;43;RS;Sul;0;13;0;0;0;0;3;0;2;1;5;1;0;0;1;0;1;0;1;2752210.2;0;1243.6;686301;328745;547283.6;800544.6;157220.6;0;82442.8
2702;FACULDADE DE CIÊNCIAS JURÍDICAS DE PARAÍSO DO TOCANTINS;FCJP;1546;4;Privada com fins lucrativos;3;Faculdade;1716109;PARAISO DO TOCANTINS;17;TO;Norte;0;15;0;0;1;0;6;1;4;1;2;0;0;0;0;0;1;0;2;1232889.4;0;0;400131.4;250041.8;198540.4;68470.8;4001;0;125078
2431;Faculdade Estácio Montessori de Ibiúna;ESTÁCIO FMI;545;4;Privada com fins lucrativos;3;Faculdade;3519709;IBIUNA;35;SP;Sudeste;0;7;0;0;0;0;2;1;2;1;0;1;0;0;0;0;0;1;2;2488064;0;150041.6;451800.8;160686;150041.6;475701.2;0;0;55793.2
1160;FACULDADE CAMBURY;CAMBURY;795;4;Privada com fins lucrativos;3;Faculdade;5208707;GOIANIA;52;GO;Centro-Oeste;1;130;4;11;0;0;38;24;21;16;11;5;0;0;0;0;1;0;1;13341761.2;0;133671.6;5098115.2;2626301.8;2196063;137346;590949.6;6943.8;5497203.8
1141;FACULDADE GAMA E SOUZA;FGS;787;5;Privada sem fins lucrativos;3;Faculdade;3304557;RIO DE JANEIRO;33;RJ;Sudeste;1;38;0;1;1;0;20;5;8;3;0;0;0;0;0;0;0;1;1;4920173;0;214943.2;2420059.4;423986.6;1168607.4;0;282927.2;0;1159599
15522;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ;IFAP;15022;1;Pública Federal;4;Instituto Federal de Educação, Ciência e Tecnologia;1600303;MACAPA;16;AP;Norte;1;179;0;0;1;0;13;35;22;28;47;28;3;2;0;0;0;0;2;272669;0;27173;6077859.6;6821844.2;4001265.2;9545785.2;19835172.8;37200;9
4503;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;UFRB;9114;1;Pública Federal;1;Universidade;2909802;CRUZ DAS ALMAS;29;BA;Nordeste;0;514;1;13;0;4;44;98;58;84;88;86;19;18;1;0;1;0;2;3315214.6;150268163.2;152974;55592787;25973464.2;27728217.4;54882185;3344949.6;3207826.6;0
3776;INSTITUTO DE ENSINO SUPERIOR DE MATO GROSSO;IESMT;519;5;Privada sem fins lucrativos;3;Faculdade;5103403;CUIABA;51;MT;Centro-Oeste;1;45;0;0;6;0;16;13;5;2;3;0;0;0;0;0;1;1;1;116318839.6;0;24094966;22793362.4;11170991.4;16800244.8;55814179.6;2905531.6;0;219790.6
2756;FACULDADE ANHANGUERA DE VALPARAÍSO;FAV;2600;4;Privada com fins lucrativos;3;Faculdade;5221858;VALPARAISO DE GOIAS;52;GO;Centro-Oeste;0;29;0;0;2;2;11;8;4;1;0;0;1;0;0;0;0;1;1;1352863839.6;0;421587833.4;294409030;174557870.8;253744653.6;756524315;167436759.6;20572659.2;149045852.2
3769;FACULDADE MADRE TEREZA;FAMAT;2378;4;Privada com fins lucrativos;3;Faculdade;1600600;SANTANA;16;AP;Norte;0;29;1;1;0;0;10;12;2;1;0;2;0;0;0;0;1;1;1;3351757;0;0;542767.6;868557;432534.6;437005.2;147200.6;12390;53450
1695;FACULDADE DE EDUCAÇÃO DE BOM DESPACHO;FACEB;1117;5;Privada sem fins lucrativos;3;Faculdade;3107406;BOM DESPACHO;31;MG;Sudeste;0;17;0;0;0;1;1;2;2;4;3;1;2;1;0;0;0;0;2;1031050.4;0;0;285704.8;146163.4;0;0;0;0;0
2206;FACULDADE FAE SÃO JOSÉ DOS PINHAIS;;478;5;Privada sem fins lucrativos;3;Faculdade;4125506;SAO JOSE DO PINHAIS;41;PR;Sul;0;12;0;0;0;0;5;4;3;0;0;0;0;0;0;0;1;1;2;3010942.8;92817.8;1736;870749.6;666107.2;574029.6;573224.6;355976.2;0;0
15680;FATEC Cruzeiro Prof. Waldomiro May;;33;2;Pública Estadual;3;Faculdade;3513405;CRUZEIRO;35;SP;Sudeste;0;13;0;0;0;0;0;3;3;4;2;1;0;0;0;0;1;0;1;0;340552678;0;215275480.2;26065258;68228218.8;8431563.8;22552157.2;0;0
4045;FACULDADE DE TECNOLOGIA TUPY CURITIBA;FTT-CWB;902;5;Privada sem fins lucrativos;3;Faculdade;4106902;CURITIBA;41;PR;Sul;1;26;0;0;0;0;6;5;7;0;5;2;0;1;0;0;1;1;2;4608306;0;0;1352380;116099;1125449;218649;0;0;0
1678;FACULDADE DE CIÊNCIAS DE WENCESLAU BRAZ;FACIBRA;1103;4;Privada com fins lucrativos;3;Faculdade;4128500;WENCESLAU BRAZ;41;PR;Sul;0;16;2;0;1;4;2;4;1;0;2;0;0;0;0;0;0;0;2;478839.2;0;16884;284303.6;142038.2;75077.6;6560.6;2000;8000;0
1122;FACULDADE REGES DE OSVALDO CRUZ;;2454;5;Privada sem fins lucrativos;3;Faculdade;3534609;OSVALDO CRUZ;35;SP;Sudeste;0;7;0;0;0;0;0;0;4;0;2;0;0;1;0;0;1;1;2;1618003.6;0;4308.6;315430;281017.4;496199.6;465867.8;369;0;0
5473;FACULDADE DE CIÊNCIA, TECNOLOGIA E EDUCAÇÃO;FACITE;2280;4;Privada com fins lucrativos;3;Faculdade;2928109;SANTA MARIA DA VITORIA;29;BA;Nordeste;0;12;0;0;2;1;3;0;0;0;3;1;1;1;0;0;0;0;2;960000;120000;0;325000;247000;114000;156000;150000;20000;50000
2474;FACULDADE MARIA MILZA;FAMAM;1616;4;Privada com fins lucrativos;3;Faculdade;2909802;CRUZ DAS ALMAS;29;BA;Nordeste;0;54;0;0;2;3;14;17;5;0;3;1;4;1;2;2;1;1;2;8995260;0;0;697842.4;2188352.2;1022934.8;98947.8;62966.8;35981;95170.2
2146;FACULDADE DO ACRE;FAC;1404;4;Privada com fins lucrativos;3;Faculdade;1200401;RIO BRANCO;12;AC;Norte;1;147;0;2;0;4;33;49;21;9;25;4;0;0;0;0;1;1;1;73633532;0;0;10450155.6;3311911.8;9166469.8;3007099.4;13953524.2;9309.8;11716450.8
3614;ESCOLA SUPERIOR DE CIÊNCIAS SOCIAIS;FGV;110;5;Privada sem fins lucrativos;3;Faculdade;3304557;RIO DE JANEIRO;33;RJ;Sudeste;1;44;0;0;0;0;0;5;14;3;15;5;2;0;0;0;1;1;2;759110.2;0;0;2795455.2;260086.6;3801086;9790;38801.8;70736.2;0
2001;SEMINÁRIO ADVENTISTA LATINO-AMERICANO DE TEOLOGIA;SALT;1313;5;Privada sem fins lucrativos;3;Faculdade;2904902;CACHOEIRA;29;BA;Nordeste;0;63;1;0;1;4;0;2;23;26;3;2;0;1;0;0;0;1;2;2972318;515976.6;102461;878869;348446.8;173758;150003.4;40105;81655.4;1887205.4
294;FACULDADE TRÊS DE MAIO;SETREM;209;5;Privada sem fins lucrativos;3;Faculdade;4321808;TRES DE MAIO;43;RS;Sul;0;37;1;1;0;0;8;8;3;3;0;0;6;5;1;1;1;1;1;11114378.8;0;0;6051757;1110556.6;881928.2;4807464;0;0;41221.8
1943;FACULDADE SERRANA DE ENSINO SUPERIOR;FASEP;1278;4;Privada com fins lucrativos;3;Faculdade;5300108;BRASILIA;53;DF;Centro-Oeste;1;14;1;2;0;0;3;2;2;2;2;0;0;0;0;0;1;1;1;1764996.4;0;335000;208309.4;661069;387691.4;608280;42000;7168;156000
1081;FACULDADE DE ENGENHARIA DE RESENDE;FER;327;5;Privada sem fins lucrativos;3;Faculdade;3304201;RESENDE;33;RJ;Sudeste;0;102;2;4;8;5;17;12;32;18;2;0;0;2;0;0;0;0;1;13040708;0;13237007.6;3637727.2;1505602.8;1463052.4;1705502.6;1896756;63745.2;6295346.6
17691;FACULDADE DE TECNOLOGIA SENAI GASPAR RICARDO JUNIOR;;796;5;Privada sem fins lucrativos;3;Faculdade;3552205;SOROCABA;35;SP;Sudeste;0;6;0;0;0;0;1;0;3;2;0;0;0;0;0;0;0;0;2;276920;0;0;355111.4;151884;339149.4;109098;0;0;0
13832;FACULDADE SAGRADA FAMÍLIA;FASF;1981;5;Privada sem fins lucrativos;3;Faculdade;4119905;PONTA GROSSA;41;PR;Sul;0;10;0;0;0;0;2;0;0;1;1;2;4;0;0;0;1;1;2;3092947;0;24655.8;878340.8;331525.8;725919.2;109389.2;45174;31176;37953.8
796;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO VALE DO SÃO LOURENÇO;EDUVALE;548;4;Privada com fins lucrativos;3;Faculdade;5104807;JACIARA;51;MT;Centro-Oeste;0;20;0;0;3;0;3;1;2;1;6;4;0;0;0;0;0;1;2;2357500;0;0;757077.6;205165.6;410006.6;30368;50208;65000;500183.6
4042;FACULDADE DO MEIO AMBIENTE E DE TECNOLOGIA DE NEGOCIOS;FAMATEC;2538;4;Privada com fins lucrativos;3;Faculdade;5300108;BRASILIA;53;DF;Centro-Oeste;1;12;0;0;0;0;5;4;2;0;1;0;0;0;0;0;0;0;2;776917.8;0;0;354272;144688;0;116537.6;27192.2;15538.4;7769.2
4079;FACULDADE TECNOLÓGICA INAP;FAT- INAP;2561;4;Privada com fins lucrativos;3;Faculdade;3106200;BELO HORIZONTE;31;MG;Sudeste;1;18;0;1;1;0;3;4;2;2;2;2;1;0;0;0;0;0;1;2375196;150963.6;45000;1203531.2;337525.2;401363.6;36412.6;349798.4;48976.2;10488
757;FACULDADES INTEGRADAS DO TAPAJÓS;ISES;513;4;Privada com fins lucrativos;3;Faculdade;1506807;SANTAREM;15;PA;Norte;0;149;0;2;11;27;30;33;26;11;6;3;0;0;0;0;1;0;2;15978613.6;166585.8;1101513;4776228.2;2323494;2553351.8;4809837.4;829789.4;0;2129523.2
4538;FACULDADE PARQUE;FAP;2869;4;Privada com fins lucrativos;3;Faculdade;2927408;SALVADOR;29;BA;Nordeste;1;6;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;2;93312;0;10000;44800;16500;12260;15000;0;0;10000
2625;FACULDADE DE TECNOLOGIA IBTA - SÃO JOSÉ DOS CAMPOS;IBTA;1223;4;Privada com fins lucrativos;3;Faculdade;3549904;SAO JOSE DOS CAMPOS;35;SP;Sudeste;0;187;0;1;1;1;73;46;30;25;4;3;1;1;0;1;1;0;1;80113193.6;0;1760251.4;11264749.6;9475696.4;8220743.6;0;11292814.6;0;21579769
3641;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;51;5;Privada sem fins lucrativos;2;Centro Universitário;3505500;BARRETOS;35;SP;Sudeste;0;111;3;3;3;1;27;17;29;24;2;2;0;0;0;0;1;0;1;40871684.4;0;0;19198705.8;5360051.8;7768649.2;10449030;898710.8;0;0
33;FACULDADE DE TECNOLOGIA DE SOROCABA;FATEC SO;33;2;Pública Estadual;3;Faculdade;3552205;SOROCABA;35;SP;Sudeste;0;83;2;5;3;1;11;7;25;27;2;0;0;0;0;0;0;0;1;0;340552678;0;215275480.2;26065258;68228218.8;8431563.8;22552157.2;0;0
491;FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS DON DOMÊNICO;FECLE;338;5;Privada sem fins lucrativos;3;Faculdade;3518701;GUARUJA;35;SP;Sudeste;0;19;0;0;0;0;0;0;6;3;1;2;3;2;0;2;0;0;2;9486101.8;0;102145.8;3509142.6;732564.8;1524504;380326.6;176454.6;0;2666126
2799;FANEESP - FACULDADE NACIONAL DE EDUCAÇÃO E ENSINO SUPERIOR DO PARANÁ;FANEESP;1275;4;Privada com fins lucrativos;3;Faculdade;4101804;ARAUCARIA;41;PR;Sul;0;13;0;0;2;2;4;2;2;1;0;0;0;0;0;0;1;1;2;951894;34744.2;1669.8;215394.4;213855.4;163912.2;11418.6;0;173289.4;254313.4
362;FACULDADE PAULISTA DE SERVIÇO SOCIAL;FAPSS-SP.;252;5;Privada sem fins lucrativos;3;Faculdade;3550308;SAO PAULO;35;SP;Sudeste;1;16;0;0;1;2;8;0;5;0;0;0;0;0;0;0;0;0;1;1448020.8;0;382202446;411118;684553.2;456548.6;320024;0;0;0
983;FACULDADE PRUDENTE DE MORAES;FPM;687;4;Privada com fins lucrativos;3;Faculdade;3523909;ITU;35;SP;Sudeste;0;12;0;0;1;3;2;3;1;2;0;0;0;0;0;0;0;0;1;6437899;0;0;2060127.6;772547.8;515032;965684.8;386274;450653;193137
739;CENTRO UNIVERSITÁRIO SÃO CAMILO - ESPÍRITO SANTO;SÃO CAMILO-ES;497;5;Privada sem fins lucrativos;2;Centro Universitário;3201209;CACHOEIRO DE ITAPEMIRIM;32;ES;Sudeste;0;421;4;15;25;24;67;20;47;20;62;56;44;31;1;5;0;1;2;28024113.8;0;2468329.8;9145836;3858125;3700921.2;6171193.4;728574;0;5095569.6
2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;14341;1;Pública Federal;1;Universidade;2504009;CAMPINA GRANDE;25;PB;Nordeste;0;1361;8;9;6;36;118;278;58;84;399;264;51;39;3;8;1;0;2;543634621;31176869.4;0;203847696.2;61818722;72883036.2;78423621.4;32323643.2;1461960.2;92807647.8
12523;FACULDADE DE TECNOLOGIA DA SERRA GAÚCHA - BENTO CONÇALVES;FTSG;3308;4;Privada com fins lucrativos;3;Faculdade;4302105;BENTO GONCALVES;43;RS;Sul;0;4;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;2174153.2;0;133158.4;551304.6;372145;338457.8;1064302.2;336804.4;0;0
3302;FACULDADE DE JUNQUEIRÓPOLIS;ISEJ;2088;5;Privada sem fins lucrativos;3;Faculdade;3526001;JUNQUEIROPOLIS;35;SP;Sudeste;0;5;0;0;0;0;2;1;2;0;0;0;0;0;0;0;1;1;2;440973.4;0;23139.8;96951.6;93309.2;145033.4;110399.4;149;0;0
577;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;15601;1;Pública Federal;1;Universidade;2704302;MACEIO;27;AL;Nordeste;1;1885;2;8;20;72;266;198;706;444;80;44;17;21;0;7;1;1;2;7187075;583120930;7617254.6;142512958.8;105733159.8;48440706.6;109454931.4;31046309;3505147.4;424682.2
2784;FACULDADE FAE BLUMENAU;;478;5;Privada sem fins lucrativos;3;Faculdade;4202404;BLUMENAU;42;SC;Sul;0;14;0;0;0;1;5;3;0;1;3;1;0;0;0;0;1;1;2;1386390.4;206876.4;3050.8;431674.6;399132.6;291670.2;287380.2;147371.6;0;0
2855;FACULDADE SÃO FRANCISCO DE ASSIS;UNIFIN;1861;4;Privada com fins lucrativos;3;Faculdade;4314902;PORTO ALEGRE;43;RS;Sul;1;19;0;0;0;0;13;2;4;0;0;0;0;0;0;0;1;1;1;6136842;0;36158.2;1609726.8;258805.2;651602.4;649704;189337.4;27852.2;27432.2
3768;FACULDADE IBGEN - INSTITUTO BRASILEIRO DE GESTÃO DE NEGÓCIOS;IBGEN;2377;4;Privada com fins lucrativos;3;Faculdade;4314902;PORTO ALEGRE;43;RS;Sul;1;17;0;0;0;0;7;3;3;0;0;2;0;0;0;2;0;1;1;4476764.2;0;451488.8;1924059.6;584997.4;670890.2;1011479.8;200000;0;536925.8
13631;FACULDADE SÃO FIDELIS;FSF;12579;4;Privada com fins lucrativos;3;Faculdade;3304805;SAO FIDELIS;33;RJ;Sudeste;0;9;0;0;0;1;3;2;1;1;1;0;0;0;0;0;1;1;1;486859.8;0;0;165139.4;94900;77428.4;57394.4;2176.4;0;54183.6
3753;FACULDADES INTEGRADAS DOM PEDRO II;DOMPEDRO;130;5;Privada sem fins lucrativos;3;Faculdade;3549805;SAO JOSE DO RIO PRETO;35;SP;Sudeste;0;34;2;0;7;4;2;0;6;4;2;4;0;1;0;2;0;1;1;5628319;0;37289;2248841;1443011;200815;513670;113635;0;633177
